,reference,adcl_1,adcl_2,prichness,edpl_1,edpl_2,bcd,sensitivity,community
3,D,3.6363636363636362,0.155496,66.36363636363636,0.126599,0.04742959999999999,0.020096368550946056,0.8388709999999999,CC11CM47
4,E,0.0,0.182,44.54545454545455,,0.05551990000000001,0.026589396497037857,0.216042,CC11CM47
0,A,74.19354838709677,0.0528615,75.80645161290323,,0.044971275,0.0007040150189870718,3.44958,CC11CM48
1,B,41.935483870967744,0.084734,68.54838709677419,0.20130800000000001,0.07972580000000001,0.0007040150189870718,3.03146,CC11CM48
2,C,17.741935483870968,0.11881900000000001,59.67741935483871,0.2233745,0.09474489999999999,0.0007040150189870718,2.10266,CC11CM48
3,D,3.225806451612903,0.12833300000000003,65.3225806451613,0.24632800000000002,0.102711,0.0007040150189870718,0.8739809999999999,CC11CM48
4,E,0.0,0.1774465,48.38709677419355,0.101917,0.060199425,0.005595335076962655,0.225774,CC11CM48
0,A,67.24137931034483,0.058454,68.10344827586206,,0.060589124999999994,0.009466446022756474,3.42207,CC11CM49
1,B,43.10344827586207,0.095206,68.96551724137932,,0.067931975,0.009466446022756474,3.03293,CC11CM49
2,C,29.310344827586206,0.10411300000000001,70.6896551724138,0.23005550000000002,0.07293739999999999,0.02074499043818076,2.15848,CC11CM49
3,D,1.7241379310344827,0.12341500000000001,56.03448275862069,0.253958,0.090526,0.009466446022756474,0.8951680000000001,CC11CM49
4,E,1.7241379310344827,0.141324,46.55172413793103,0.101917,0.0509812,0.010505087919663344,0.258785,CC11CM49
0,A,69.84126984126983,0.07113799999999999,78.57142857142857,0.13085650000000001,0.05265945000000001,0.0019404783789856407,3.33796,CC11CM50
1,B,41.26984126984127,0.097577,73.01587301587301,0.239328,0.0522875,0.0019404783789856407,2.8326,CC11CM50
2,C,19.047619047619047,0.13089,69.04761904761905,0.18180475000000001,0.06621015000000001,0.0019404783789856407,2.05903,CC11CM50
3,D,3.1746031746031744,0.130492,66.66666666666667,0.1236785,0.0661154,0.0019404783789856407,0.808936,CC11CM50
4,E,1.5873015873015872,0.178916,53.17460317460318,,0.0562798,0.0019404783789856407,0.226973,CC11CM50
0,A,71.66666666666667,0.080716,70.83333333333333,0.250022,0.0947983,0.0,3.3605400000000003,CC11CM51
1,B,40.0,0.10927,65.0,0.20967449999999999,0.081482975,0.0,2.8531,CC11CM51
2,C,13.333333333333334,0.12488949999999999,57.5,0.23044275000000003,0.0828243,0.0,2.06557,CC11CM51
3,D,1.6666666666666667,0.13003299999999998,69.16666666666667,0.218769,0.0494299,0.0,0.874173,CC11CM51
4,E,1.6666666666666667,0.214799,53.333333333333336,0.101917,0.0587614,0.0008684185133961598,0.228739,CC11CM51
0,A,65.57377049180327,0.077235,77.04918032786885,0.13559125000000002,0.05675135000000001,0.0,3.48989,CC11CM52
1,B,39.34426229508197,0.094938,68.85245901639344,0.14079350000000002,0.067943825,0.0,2.9889900000000003,CC11CM52
2,C,16.39344262295082,0.101341,61.47540983606557,0.19482475,0.0667976,0.0,2.17406,CC11CM52
3,D,4.918032786885246,0.1543815,60.65573770491803,0.3295865,0.04897580000000002,0.05036953077109911,0.862951,CC11CM52
4,E,1.639344262295082,0.179991,54.91803278688525,0.101917,0.063123825,0.0,0.237102,CC11CM52
0,A,71.42857142857143,0.065512,65.0,0.19420550000000003,0.0836015,0.0,3.61638,CC11CM53
1,B,41.42857142857143,0.091956,66.42857142857143,0.20967449999999999,0.05960995000000001,0.0,3.06707,CC11CM53
2,C,24.285714285714285,0.104898,60.714285714285715,0.29773550000000004,0.0736068,0.0,2.27472,CC11CM53
3,D,1.4285714285714286,0.13120199999999999,58.57142857142857,0.23515625,0.0557066,0.0,0.866605,CC11CM53
4,E,1.4285714285714286,0.19269,51.42857142857143,0.116563,0.0627186,0.0,0.243668,CC11CM53
0,A,74.57627118644068,0.071327,74.57627118644068,0.3058385,0.0640212,0.007179802324985917,3.49767,CC11CM54
1,B,50.847457627118644,0.099829,71.1864406779661,0.1404365,0.07559,0.007179802324985917,2.98239,CC11CM54
2,C,32.20338983050848,0.09821099999999999,61.86440677966102,0.22087925,0.0868077,0.007179802324985917,2.17733,CC11CM54
3,D,5.084745762711864,0.129113,68.64406779661017,0.222049,0.05133865,0.007644225842811762,0.863202,CC11CM54
4,E,1.694915254237288,0.164566,59.32203389830509,,0.05790024999999999,0.007179802324985917,0.239662,CC11CM54
0,A,70.49180327868852,0.067878,64.75409836065573,0.175707,0.0514162,0.006116986086655607,3.4422,CC11CM55
1,B,42.622950819672134,0.106475,67.21311475409836,0.118302,0.0621422,0.006116986086655607,2.94783,CC11CM55
2,C,18.0327868852459,0.119031,58.19672131147541,0.1553,0.08348984999999999,0.006116986086655607,2.1514900000000003,CC11CM55
3,D,1.639344262295082,0.150015,59.83606557377049,0.3484615,0.0750283,0.006116986086655607,0.786871,CC11CM55
4,E,1.639344262295082,0.1777225,43.442622950819676,0.10980625,0.0587614,0.006116986086655607,0.212674,CC11CM55
0,A,76.47058823529412,0.10553950000000001,68.38235294117646,0.138389,0.05432000000000002,0.0,3.43082,CC11CM56
1,B,42.64705882352941,0.104432,66.17647058823529,0.24281100000000003,0.06530405000000002,0.0,2.95256,CC11CM56
2,C,22.058823529411764,0.107564,59.55882352941177,0.170178,0.0868621,0.0,2.15527,CC11CM56
3,D,5.882352941176471,0.1302625,67.6470588235294,0.25323925,0.05818090000000001,0.0,0.8854569999999999,CC11CM56
4,E,1.4705882352941178,0.203182,47.05882352941177,0.101917,0.06179835,0.02988593640476645,0.223447,CC11CM56
0,A,63.63636363636363,0.06363250000000001,72.72727272727273,0.138389,0.0927982,0.012400133155792277,3.41529,CC11CM57
1,B,37.878787878787875,0.094938,66.66666666666667,0.20967449999999999,0.055436,0.012400133155792277,2.93353,CC11CM57
2,C,13.636363636363637,0.12313900000000001,46.96969696969697,0.18180475000000001,0.09162769999999999,0.012400133155792277,2.01152,CC11CM57
3,D,1.5151515151515151,0.14741600000000002,68.18181818181819,0.2604115000000001,0.048049350000000005,0.013602183014976982,0.835784,CC11CM57
4,E,1.5151515151515151,0.204038,46.96969696969697,0.101917,0.06179835,0.01767227857366935,0.23098,CC11CM57
0,A,77.41935483870968,0.0612955,70.96774193548387,0.30304074999999997,0.06591285,0.010423890429958392,3.65504,CC11CM58
1,B,48.38709677419355,0.09013550000000001,70.96774193548387,0.17235475,0.071433825,0.010423890429958392,3.07566,CC11CM58
2,C,19.35483870967742,0.1079635,61.29032258064516,0.33681000000000005,0.081135325,0.014965986394557824,2.23437,CC11CM58
3,D,4.838709677419355,0.13855499999999998,63.70967741935484,0.29887275,0.048049350000000005,0.010423890429958392,0.8726809999999999,CC11CM58
4,E,1.6129032258064515,0.189996,49.193548387096776,0.103832,0.05715459999999999,0.010840108401084009,0.222493,CC11CM58
0,A,75.0,0.061868000000000006,70.83333333333333,0.1327935,0.07412215,0.0,3.71696,CC11CM59
1,B,48.611111111111114,0.068897,69.44444444444444,,0.054459525,0.0,3.20824,CC11CM59
2,C,33.333333333333336,0.122891,61.111111111111114,0.224242,0.0828243,0.0,2.30567,CC11CM59
3,D,5.555555555555555,0.134834,59.02777777777778,0.161107,0.065448875,0.006068541264002328,0.901721,CC11CM59
4,E,1.3888888888888888,0.189996,50.0,0.12144500000000001,0.0653868,0.0010546341866909301,0.238997,CC11CM59
0,A,61.224489795918366,0.068275,72.44897959183673,0.222194,0.057930899999999994,0.007384244831556819,3.48836,CC11CM60
1,B,36.734693877551024,0.119993,72.44897959183673,0.24699425000000003,0.0583619,0.007384244831556819,2.99539,CC11CM60
2,C,16.3265306122449,0.13231600000000002,54.08163265306123,0.23087900000000003,0.09179295,0.007384244831556819,2.10146,CC11CM60
3,D,6.122448979591836,0.14715250000000002,53.06122448979592,0.2571085,0.0728611,0.007384244831556819,0.837515,CC11CM60
4,E,0.0,0.21667600000000006,52.04081632653061,,0.06805502499999999,0.007384244831556819,0.216656,CC11CM60
0,A,67.85714285714286,0.09239800000000001,70.53571428571429,0.30304074999999997,0.06818569999999999,0.0,3.3926,CC11CM61
1,B,35.714285714285715,0.1025595,66.07142857142857,0.13085175,0.0517533,0.0,2.88405,CC11CM61
2,C,14.285714285714286,0.1192385,53.57142857142857,0.3758845,0.08779925,0.0,2.08524,CC11CM61
3,D,3.5714285714285716,0.1409665,69.64285714285714,0.3470965,0.0503247,0.0010037770993946292,0.8780110000000001,CC11CM61
4,E,0.0,0.19134299999999999,45.535714285714285,0.116563,0.0578194,0.0,0.213233,CC11CM61
0,A,73.6842105263158,0.067803,74.56140350877193,0.250022,0.057028175,0.0,3.36835,CC11CM62
1,B,38.59649122807018,0.097577,74.56140350877193,0.1266685,0.075603475,0.0,2.90073,CC11CM62
2,C,17.54385964912281,0.126795,63.1578947368421,0.25866100000000003,0.081011675,0.0,2.09449,CC11CM62
3,D,3.508771929824561,0.136714,67.54385964912281,0.1521585,0.0687481,0.0,0.84414,CC11CM62
4,E,1.7543859649122806,0.22058100000000003,42.10526315789474,0.101917,0.06646075000000001,0.0,0.205556,CC11CM62
0,A,74.50980392156863,0.071906,73.52941176470588,0.250022,0.09068727500000001,0.0008551881413911062,3.44681,CC11CM63
1,B,37.254901960784316,0.103152,73.52941176470588,0.22518325,0.071168825,0.0008551881413911062,2.90813,CC11CM63
2,C,13.72549019607843,0.13898500000000003,55.88235294117647,0.25005625000000004,0.0890997,0.0008551881413911062,2.00914,CC11CM63
3,D,1.9607843137254901,0.1470125,67.6470588235294,0.2259795,0.05019462499999999,0.0019160211985324086,0.7939890000000001,CC11CM63
4,E,0.0,0.17937,31.372549019607842,,0.0649863,0.0008551881413911062,0.218814,CC11CM63
0,A,72.58064516129032,0.06385,71.7741935483871,0.268681,0.04707085,0.0,3.61257,CC11CM64
1,B,53.225806451612904,0.084254,63.70967741935484,0.18688975000000002,0.056898950000000004,0.0,3.14042,CC11CM64
2,C,24.193548387096776,0.11277100000000001,54.83870967741935,0.404783,0.07046555,0.0,2.27313,CC11CM64
3,D,3.225806451612903,0.131491,66.93548387096774,0.260702,0.06773285000000001,0.007304475391966095,0.845327,CC11CM64
4,E,1.6129032258064515,0.127139,50.0,0.12193399999999999,0.055770349999999996,0.014060817393979795,0.252692,CC11CM64
0,A,61.40350877192982,0.0564245,67.54385964912281,0.138389,0.051,0.0,3.19885,CC11CM65
1,B,40.35087719298246,0.0886445,70.17543859649123,0.10437,0.041811275000000016,0.0,2.75523,CC11CM65
2,C,21.05263157894737,0.128631,64.03508771929825,0.1732,0.08455170000000001,0.0,2.02775,CC11CM65
3,D,1.7543859649122806,0.14361400000000002,69.29824561403508,0.1909185,0.0484584,0.0,0.796084,CC11CM65
4,E,1.7543859649122806,0.2203345,42.98245614035088,0.101917,0.0609513,0.0,0.195357,CC11CM65
0,A,75.38461538461539,0.0646485,69.23076923076923,0.222194,0.06284277500000002,0.0,3.53841,CC11CM66
1,B,56.92307692307692,0.098703,73.07692307692308,0.24699425000000003,0.05492957500000001,0.0,3.03979,CC11CM66
2,C,15.384615384615385,0.11277100000000001,54.61538461538461,0.25005625000000004,0.0878357,0.0,2.12802,CC11CM66
3,D,3.076923076923077,0.14811400000000002,63.84615384615385,0.3420315,0.0484584,0.0,0.81571,CC11CM66
4,E,1.5384615384615385,0.2132365,44.61538461538461,,0.06301949999999999,0.006909554245698362,0.235315,CC11CM66
0,A,79.36507936507937,0.049283,72.22222222222223,0.16637749999999998,0.05155455,0.0,3.60816,CC11CM67
1,B,53.96825396825397,0.09135900000000001,70.63492063492063,,0.04161845,0.0,3.06806,CC11CM67
2,C,22.22222222222222,0.102809,65.07936507936508,0.147533,0.07453305,0.0,2.1245700000000003,CC11CM67
3,D,1.5873015873015872,0.13487849999999998,59.523809523809526,0.23162225000000003,0.065448875,0.012798580751441423,0.8498629999999999,CC11CM67
4,E,1.5873015873015872,0.12630750000000002,45.23809523809524,,0.051714325,0.0,0.233249,CC11CM67
0,A,69.49152542372882,0.067494,74.57627118644068,0.138389,0.0446678,0.0,3.229,CC11CM68
1,B,38.983050847457626,0.09507099999999999,70.33898305084746,0.24281100000000003,0.07235165,0.0,2.75009,CC11CM68
2,C,25.423728813559322,0.119564,65.2542372881356,0.19295900000000002,0.0464313,0.0,2.03167,CC11CM68
3,D,5.084745762711864,0.140436,68.64406779661017,0.13631325,0.06398025,0.0,0.7914220000000001,CC11CM68
4,E,1.694915254237288,0.204602,42.3728813559322,0.101917,0.058154700000000004,0.0,0.199223,CC11CM68
0,A,76.27118644067797,0.06378249999999999,76.27118644067797,0.12246325,0.0440691,0.012061797464456191,3.4462300000000003,CC11CM69
1,B,47.45762711864407,0.099829,74.57627118644068,,0.04966487500000002,0.012061797464456191,2.86919,CC11CM69
2,C,20.338983050847457,0.111029,59.32203389830509,0.15359774999999998,0.05325119999999999,0.012061797464456191,2.08691,CC11CM69
3,D,5.084745762711864,0.144258,64.40677966101696,0.188788,0.05092010000000001,0.012061797464456191,0.834024,CC11CM69
4,E,1.694915254237288,0.197152,46.610169491525426,,0.0579438,0.045149526666737334,0.219133,CC11CM69
0,A,70.2127659574468,0.0808135,73.40425531914893,0.3058385,0.05028135,0.006587507299531806,3.3170300000000004,CC11CM70
1,B,42.5531914893617,0.091679,68.08510638297872,0.1266685,0.06406709999999999,0.006587507299531806,2.81253,CC11CM70
2,C,19.148936170212767,0.13058550000000002,59.57446808510638,0.33681000000000005,0.07010317499999999,0.006587507299531806,2.03201,CC11CM70
3,D,2.127659574468085,0.12415900000000002,59.57446808510638,0.131615,0.0691823,0.006587507299531806,0.764568,CC11CM70
4,E,0.0,0.204297,47.87234042553192,,0.06362580000000001,0.006587507299531806,0.212371,CC11CM70
0,A,74.46808510638297,0.092258,76.59574468085107,,0.05434332500000001,0.005851123912797921,3.25585,CC11CM71
1,B,46.808510638297875,0.099829,77.65957446808511,,0.047848550000000004,0.005851123912797921,2.7994,CC11CM71
2,C,14.893617021276595,0.119949,64.8936170212766,0.13598425,0.08203875000000001,0.005851123912797921,2.03133,CC11CM71
3,D,2.127659574468085,0.131726,70.2127659574468,0.19875825,0.0661154,0.005851123912797921,0.8359059999999999,CC11CM71
4,E,0.0,0.182,45.744680851063826,0.116563,0.0643395,0.016170076799306182,0.222289,CC11CM71
0,A,66.66666666666667,0.065899,73.14814814814815,0.231584,0.082178625,0.00655321960211834,3.4702900000000003,CC11CM72
1,B,38.888888888888886,0.09135900000000001,69.44444444444444,0.13085175,0.06822254999999999,0.00655321960211834,3.01876,CC11CM72
2,C,22.22222222222222,0.1058385,65.74074074074075,0.414959,0.0972053,0.00655321960211834,2.10544,CC11CM72
3,D,5.555555555555555,0.146922,65.74074074074075,0.33225825,0.06393950000000001,0.00655321960211834,0.828775,CC11CM72
4,E,0.0,0.1898415,49.074074074074076,0.11273275,0.0643395,0.006885819050055427,0.230112,CC11CM72
0,A,71.69811320754717,0.063715,70.75471698113208,0.134693,0.05739750000000001,0.0060836579655020795,3.50408,CC11CM73
1,B,50.943396226415096,0.083491,75.47169811320755,0.163099,0.05341030000000002,0.0060836579655020795,3.09714,CC11CM73
2,C,22.641509433962263,0.099755,73.58490566037736,0.24962250000000002,0.0710462,0.0060836579655020795,2.28044,CC11CM73
3,D,1.8867924528301887,0.122138,64.15094339622641,0.12504575,0.0459596,0.047734653676196566,0.867518,CC11CM73
4,E,1.8867924528301887,0.1514305,61.320754716981135,,0.055230774999999996,0.008744681941667947,0.253975,CC11CM73
0,A,72.0,0.08612,71.0,0.26178275,0.094818175,0.003781022054176798,3.33848,CC11CM74
1,B,42.0,0.12473900000000004,61.0,0.20967449999999999,0.08372195000000002,0.003781022054176798,2.78309,CC11CM74
2,C,26.0,0.10411300000000001,68.0,0.3196005,0.0828243,0.003781022054176798,2.10825,CC11CM74
3,D,4.0,0.152291,58.0,0.145642,0.053791099999999994,0.003781022054176798,0.8634620000000001,CC11CM74
4,E,2.0,0.14058299999999999,53.0,,0.049970200000000006,0.003781022054176798,0.233885,CC11CM74
0,A,70.3125,0.05316,74.21875,0.141983,0.07943510000000001,0.004661415411994297,3.5333900000000003,CC11CM75
1,B,39.0625,0.07585800000000001,65.625,0.13338850000000002,0.063921875,0.004661415411994297,3.06029,CC11CM75
2,C,18.75,0.10630400000000001,56.25,0.1544605,0.08768989999999999,0.004661415411994297,2.22499,CC11CM75
3,D,3.125,0.12984,64.84375,0.1457695,0.07147245,0.045081622349377314,0.8875549999999999,CC11CM75
4,E,0.0,0.125263,46.875,0.116563,0.05912445000000001,0.004661415411994297,0.256452,CC11CM75
0,A,75.0,0.072474,70.0,0.3058385,0.06922729999999999,0.0,3.44911,CC11CM76
1,B,48.333333333333336,0.085214,71.66666666666667,0.17235475,0.08123910000000001,0.0,2.9781,CC11CM76
2,C,26.666666666666668,0.116287,60.833333333333336,0.33681000000000005,0.07627515000000001,0.0,2.2241,CC11CM76
3,D,3.3333333333333335,0.1365555,61.666666666666664,0.140705,0.0687481,0.0,0.852784,CC11CM76
4,E,1.6666666666666667,0.17666600000000002,50.0,0.11173499999999999,0.05162755000000001,0.0,0.225558,CC11CM76
0,A,76.81159420289855,0.056242,81.8840579710145,0.16637749999999998,0.066026225,0.0,3.7473,CC11CM77
1,B,42.028985507246375,0.07108249999999999,72.46376811594203,0.284314,0.074493425,0.0,3.21382,CC11CM77
2,C,20.28985507246377,0.13889400000000002,62.31884057971015,0.20145000000000002,0.05563490000000002,0.0,2.2688900000000003,CC11CM77
3,D,2.898550724637681,0.14688900000000002,60.14492753623188,0.2258355,0.0611232,0.0,0.8728229999999999,CC11CM77
4,E,1.4492753623188406,0.164566,50.72463768115942,,0.05681995,0.0033210332103321034,0.23557600000000006,CC11CM77
0,A,73.01587301587301,0.06385,72.22222222222223,0.222194,0.0648408,0.013326596349396829,3.3867199999999995,CC11CM78
1,B,46.03174603174603,0.09013550000000001,65.07936507936508,0.20967449999999999,0.055212425,0.013326596349396829,2.85676,CC11CM78
2,C,20.634920634920636,0.116094,57.93650793650794,0.25866100000000003,0.06785934999999998,0.013326596349396829,2.08515,CC11CM78
3,D,3.1746031746031744,0.130732,67.46031746031746,0.13023475,0.06567105000000001,0.05335492624852278,0.758957,CC11CM78
4,E,1.5873015873015872,0.21769550000000004,47.61904761904762,,0.0578194,0.013326596349396829,0.206549,CC11CM78
0,A,67.6923076923077,0.063715,74.61538461538461,0.175707,0.049725874999999996,0.0,3.34492,CC11CM79
1,B,46.15384615384615,0.104432,72.3076923076923,0.24281100000000003,0.06190295,0.0,2.88437,CC11CM79
2,C,20.0,0.128623,57.69230769230769,0.15273499999999998,0.06903327499999999,0.0,2.00095,CC11CM79
3,D,4.615384615384615,0.1455815,60.76923076923077,0.204457,0.090526,0.0,0.800879,CC11CM79
4,E,0.0,0.17937,44.61538461538461,0.101917,0.06484519999999999,0.000174927713694782,0.222441,CC11CM79
0,A,76.19047619047619,0.057797,69.84126984126983,0.315168,0.05739750000000001,0.0,3.68812,CC11CM80
1,B,57.142857142857146,0.095206,65.87301587301587,0.13085175,0.06121449999999999,0.0,3.20655,CC11CM80
2,C,23.80952380952381,0.09480849999999999,51.58730158730159,0.23154550000000002,0.10423107499999999,0.0,2.31617,CC11CM80
3,D,3.1746031746031744,0.132848,69.04761904761905,0.30080799999999996,0.0531411,0.0,0.8861389999999999,CC11CM80
4,E,1.5873015873015872,0.143909,52.38095238095238,0.101917,0.0562798,0.002502913310026853,0.247006,CC11CM80
0,A,66.66666666666667,0.0630735,72.5,0.268681,0.061475199999999994,0.0010934099060893737,3.58239,CC11CM81
1,B,43.333333333333336,0.10594700000000001,60.833333333333336,0.142237,0.0636454,0.0010934099060893737,3.05388,CC11CM81
2,C,16.666666666666668,0.12631900000000001,53.333333333333336,0.29773550000000004,0.0651027,0.0010934099060893737,2.21057,CC11CM81
3,D,5.0,0.130492,63.333333333333336,0.187505,0.051811224999999995,0.007486785001748287,0.885441,CC11CM81
4,E,1.6666666666666667,0.14103800000000002,51.666666666666664,,0.058294725,0.0010934099060893737,0.246507,CC11CM81
0,A,68.85245901639344,0.05316,74.59016393442623,0.15704800000000002,0.0824056,0.0,3.39184,CC11CM82
1,B,39.34426229508197,0.11206500000000001,67.21311475409836,0.201401,0.07936130000000001,0.0,2.92102,CC11CM82
2,C,16.39344262295082,0.128631,63.114754098360656,0.144783,0.05673402500000001,0.0,2.14316,CC11CM82
3,D,3.278688524590164,0.144742,63.9344262295082,0.162669,0.04832204999999999,0.0,0.855826,CC11CM82
4,E,1.639344262295082,0.150309,51.63934426229508,,0.06264905,0.0,0.250204,CC11CM82
0,A,66.66666666666667,0.055708499999999994,78.33333333333333,0.30304074999999997,0.0793992,0.0,3.74095,CC11CM83
1,B,36.666666666666664,0.0942485,69.16666666666667,0.18688975000000002,0.08220825000000001,0.0,3.19831,CC11CM83
2,C,11.666666666666666,0.111267,52.5,0.18180475000000001,0.08973690000000001,0.0005448381628864315,2.26589,CC11CM83
3,D,3.3333333333333335,0.1343895,63.333333333333336,0.22179900000000002,0.06091100000000001,0.0016160636729087125,0.90532,CC11CM83
4,E,0.0,0.15878350000000002,51.666666666666664,0.101917,0.0656408,0.00024207702083879688,0.246158,CC11CM83
0,A,70.96774193548387,0.0559505,70.16129032258064,0.222194,0.0797913,0.006240585323864859,3.67484,CC11CM84
1,B,51.61290322580645,0.0962575,66.93548387096774,0.20967449999999999,0.053784275000000006,0.006240585323864859,3.15016,CC11CM84
2,C,22.580645161290324,0.11700650000000001,59.67741935483871,0.25866100000000003,0.08093215000000001,0.006240585323864859,2.2517400000000003,CC11CM84
3,D,6.451612903225806,0.13577050000000002,66.12903225806451,0.165122,0.06808992500000001,0.04456606724003128,0.890071,CC11CM84
4,E,1.6129032258064515,0.151227,50.0,,0.055463950000000005,0.022210563133962927,0.235221,CC11CM84
0,A,73.77049180327869,0.07621649999999999,72.1311475409836,0.15704800000000002,0.05782074999999999,0.0,3.60144,CC11CM85
1,B,45.90163934426229,0.096317,63.9344262295082,0.284314,0.075603475,0.0,3.04467,CC11CM85
2,C,14.754098360655737,0.10537700000000001,66.39344262295081,0.163806,0.09162769999999999,0.0,2.17792,CC11CM85
3,D,3.278688524590164,0.127625,58.19672131147541,0.2325795,0.059126075000000014,0.0,0.901595,CC11CM85
4,E,1.639344262295082,0.15313500000000002,43.442622950819676,0.11948650000000001,0.05715459999999999,0.0,0.236887,CC11CM85
0,A,75.92592592592592,0.069879,67.5925925925926,0.33172925,0.06031855,0.0,3.61511,CC11CM86
1,B,44.44444444444444,0.0947665,59.25925925925926,0.16302999999999998,0.08310645,0.0,3.09895,CC11CM86
2,C,11.11111111111111,0.101935,52.77777777777778,0.29773550000000004,0.05919035,0.0,2.23395,CC11CM86
3,D,1.8518518518518519,0.130492,67.5925925925926,0.2308510000000001,0.07964550000000001,0.0,0.848326,CC11CM86
4,E,0.0,0.1162055,44.44444444444444,0.116563,0.05790024999999999,0.003648404206395438,0.265831,CC11CM86
0,A,68.62745098039215,0.048151,67.6470588235294,0.16357975,0.058816974999999994,0.0,3.3408900000000004,CC11CM87
1,B,49.01960784313726,0.1035015,64.70588235294117,0.24281100000000003,0.06097557500000001,0.0,2.84996,CC11CM87
2,C,23.529411764705884,0.126795,51.96078431372549,0.224242,0.08252032499999999,0.0,1.99056,CC11CM87
3,D,1.9607843137254901,0.1458215,63.72549019607843,0.397389,0.06889289999999999,0.0,0.782048,CC11CM87
4,E,1.9607843137254901,0.127749,41.1764705882353,0.11633800000000001,0.06324682499999999,0.009816149297856614,0.234198,CC11CM87
0,A,68.33333333333333,0.059324,65.0,0.361655,0.05885415000000001,0.0007515004272228456,3.5236300000000003,CC11CM88
1,B,38.333333333333336,0.086454,62.5,0.135035,0.065444,0.0007515004272228456,3.05189,CC11CM88
2,C,26.666666666666668,0.092852,69.16666666666667,0.2855725,0.060994700000000006,0.0007515004272228456,2.23792,CC11CM88
3,D,3.3333333333333335,0.1259855,63.333333333333336,0.18717725000000002,0.090880075,0.0007515004272228456,0.8630059999999999,CC11CM88
4,E,1.6666666666666667,0.15676500000000002,43.333333333333336,0.101917,0.0526383,0.01430494256111685,0.228426,CC11CM88
0,A,72.58064516129032,0.034814,65.3225806451613,,0.051404475000000005,0.0,3.53191,CC11CM89
1,B,50.0,0.072052,63.70967741935484,0.18368025,0.052204600000000004,0.0,3.00305,CC11CM89
2,C,20.967741935483872,0.09275800000000001,64.51612903225806,0.1483875,0.07193625,0.0,2.1741,CC11CM89
3,D,4.838709677419355,0.12959500000000002,73.38709677419355,0.23191375,0.061782875,0.0,0.912826,CC11CM89
4,E,0.0,0.1508525,53.225806451612904,,0.063123825,0.0,0.252533,CC11CM89
0,A,75.0,0.0793005,79.16666666666667,0.13030049999999999,0.07149945,0.0,3.43278,CC11CM90
1,B,45.833333333333336,0.1021305,80.20833333333333,0.284314,0.05359465,0.0,2.9684,CC11CM90
2,C,14.583333333333334,0.128631,71.875,0.69503425,0.0459049,0.0,2.17137,CC11CM90
3,D,8.333333333333334,0.129332,68.75,0.28991425,0.06024587500000001,0.0,0.830406,CC11CM90
4,E,2.0833333333333335,0.23036399999999999,48.958333333333336,0.11633800000000001,0.06587699999999999,0.0,0.218342,CC11CM90
0,A,74.57627118644068,0.049283,74.57627118644068,0.127198,0.04580455,0.0,3.67125,CC11CM91
1,B,59.32203389830509,0.07327600000000001,73.72881355932203,,0.04965242500000001,0.0,3.1934,CC11CM91
2,C,27.11864406779661,0.123698,62.71186440677966,0.23284675,0.06620100000000001,0.0,2.37348,CC11CM91
3,D,6.779661016949152,0.129647,72.88135593220339,0.20580425,0.06307995000000001,0.0,0.919426,CC11CM91
4,E,1.694915254237288,0.1606975,47.45762711864407,,0.060610625,0.03215910066077405,0.241761,CC11CM91
0,A,71.69811320754717,0.093214,70.75471698113208,0.250022,0.085601325,0.008444974110298348,3.58185,CC11CM92
1,B,35.84905660377358,0.10594700000000001,59.43396226415094,0.149067,0.0734079,0.008444974110298348,3.10255,CC11CM92
2,C,18.867924528301888,0.128615,50.0,0.2074235,0.0972053,0.008444974110298348,2.12425,CC11CM92
3,D,1.8867924528301887,0.1302625,61.320754716981135,0.168843,0.0575342,0.010937628738568015,0.856511,CC11CM92
4,E,0.0,0.17666600000000002,47.16981132075472,0.101917,0.0571118,0.021680978402289882,0.24259,CC11CM92
0,A,77.04918032786885,0.06378249999999999,72.1311475409836,0.274941,0.05438997500000001,0.0,3.5085,CC11CM93
1,B,49.18032786885246,0.09864400000000001,66.39344262295081,0.20967449999999999,0.07467445,0.0,2.95661,CC11CM93
2,C,16.39344262295082,0.128234,46.721311475409834,0.25005625000000004,0.0864735,0.0,2.07255,CC11CM93
3,D,0.0,0.14843900000000002,66.39344262295081,0.137899,0.06743175000000001,0.0,0.796067,CC11CM93
4,E,0.0,0.12870499999999999,42.622950819672134,0.118687,0.058191849999999996,0.008290003967508196,0.243244,CC11CM93
0,A,75.47169811320755,0.079385,67.9245283018868,0.242743,0.06987405000000002,0.018440963465142644,3.32634,CC11CM94
1,B,49.056603773584904,0.099829,71.69811320754717,0.13085175,0.054443074999999994,0.018440963465142644,2.82361,CC11CM94
2,C,22.641509433962263,0.104898,58.490566037735846,0.22087925,0.081524475,0.018440963465142644,2.02773,CC11CM94
3,D,3.7735849056603774,0.13003299999999998,62.264150943396224,0.14157949999999997,0.07618464999999999,0.0259302854079504,0.807319,CC11CM94
4,E,1.8867924528301887,0.1913935,43.39622641509434,0.125343,0.0573601,0.018440963465142644,0.233531,CC11CM94
0,A,78.68852459016394,0.079385,66.39344262295081,0.19420550000000003,0.0948248,0.0,3.58441,CC11CM95
1,B,50.81967213114754,0.096947,68.0327868852459,0.135035,0.05141419999999999,0.0,3.06252,CC11CM95
